year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2023,4,153,11.3 B,Prokhorov,Mikhail,Mikhail Prokhorov,03-05-1965,57,Male,Russia,Switzerland,Frauenfeld,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2023,4,157,11.1 B,Armani,Giorgio,Giorgio Armani,11-07-1934,88,Male,Italy,Italy,Milan,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2023,4,157,11.1 B,Rupert,Johann,Johann Rupert & family,01-06-1950,72,Male,South Africa,South Africa,Cape Town,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2023,4,159,11.0 B,Gong,Hongjia,Gong Hongjia & family,01-01-1965,58,Male,Hong Kong,Hong Kong,Hong Kong,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,159,11.0 B,Zhang,Zhidong,Zhang Zhidong,01-01-1972,51,Male,China,China,Shenzhen,Technology,['Technology'],,,TRUE,Decreased
2023,4,161,10.9 B,Anschutz,Philip,Philip Anschutz,28-12-1939,83,Male,United States,United States,Denver,Finance & Investments,['Finance & Investments'],,,FALSE,Remained Even
2023,4,161,10.9 B,Love,Judy,Judy Love & family,17-06-1937,85,Female,United States,United States,Oklahoma City,Fashion & Retail,['Fashion & Retail'],Love's Travel Stops and Country Stores,Chairman and CEO,TRUE,Increased
2023,4,161,10.9 B,Salinas Pliego,Ricardo,Ricardo Salinas Pliego & family,19-10-1955,67,Male,Mexico,Mexico,Mexico City,Fashion & Retail,['Fashion & Retail'],,,FALSE,Decreased
2023,4,164,10.7 B,Newhouse,Donald,Donald Newhouse,05-08-1929,93,Male,United States,United States,New York,Media & Entertainment,['Media & Entertainment'],,,FALSE,Decreased
2023,4,165,10.6 B,Kraft,Robert,Robert Kraft,05-06-1941,81,Male,United States,United States,Brookline,Sports,['Sports'],The Kraft Group,Chairman & CEO,TRUE,Increased
2023,4,165,10.6 B,Telles,Marcel Herrmann,Marcel Herrmann Telles,01-01-1950,73,Male,Brazil,Brazil,Sao Paulo,Food & Beverage,['Food & Beverage'],,,TRUE,Increased
2023,4,167,10.5 B,Kerimov & family,Suleiman,Suleiman Kerimov & family,12-03-1966,57,Male,Russia,Russia,Moscow,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2023,4,167,10.5 B,Xu,Chris,Chris Xu,01-01-1984,39,Male,China,China,Guangzhou,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2023,4,167,10.5 B,Zhao,Changpeng,Changpeng Zhao,10-09-1977,45,Male,Canada,United Arab Emirates,Dubai,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,170,10.3 B,Beal,Andrew,Andrew Beal,29-11-1952,70,Male,United States,United States,Dallas,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2023,4,171,10.2 B,Cannon-Brookes,Mike,Mike Cannon-Brookes,17-11-1979,43,Male,Australia,Australia,Sydney,Technology,['Technology'],,,TRUE,Decreased
2023,4,171,10.2 B,Cook,Carl,Carl Cook,19-08-1962,60,Male,United States,United States,Bloomington,Healthcare,['Healthcare'],,,FALSE,Decreased
2023,4,171,10.2 B,Duffield,David,David Duffield,21-09-1940,82,Male,United States,United States,Incline Village,Technology,['Technology'],Workday,Chairman and Cofounder,TRUE,Decreased
2023,4,171,10.2 B,Hildebrand,Jeffery,Jeffery Hildebrand,05-03-1959,64,Male,United States,United States,Houston,Energy,['Energy'],,,TRUE,Increased
2023,4,171,10.2 B,Rashnikov,Viktor,Viktor Rashnikov,13-10-1948,74,Male,Russia,Russia,Magnitogorsk,Manufacturing,['Manufacturing'],,,TRUE,Increased
2023,4,171,10.2 B,Saverin,Eduardo,Eduardo Saverin,19-03-1982,41,Male,Brazil,Singapore,Singapore,Technology,['Technology'],Meta Platforms,Investor,TRUE,Decreased
2023,4,171,10.2 B,Schaeffler,Georg,Georg Schaeffler,19-10-1964,58,Male,Germany,Germany,Herzogenaurach,Automotive,['Automotive'],,,FALSE,Increased
2023,4,171,10.2 B,Walton,Christy,Christy Walton,08-02-1949,74,Female,United States,United States,Jackson,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2023,4,179,10.1 B,Farquhar,Scott,Scott Farquhar,17-12-1979,43,Male,Australia,Australia,Sydney,Technology,['Technology'],,,TRUE,Decreased
2023,4,179,10.1 B,Quek,Leng Chan,Quek Leng Chan,12-08-1941,81,Male,Malaysia,Malaysia,Kuala Lumpur,Diversified,['Diversified'],,,FALSE,Decreased
2023,4,179,10.1 B,Wu,Yajun,Wu Yajun,01-01-1964,59,Female,China,China,Beijing,Real Estate,['Real Estate'],Longfor Group Holdings,Cofounder-chair,TRUE,Decreased
2023,4,182,10.0 B,Stephens,Autry,Autry Stephens,08-03-1938,85,Male,United States,United States,Midland,Energy,['Energy'],,,TRUE,Increased
2023,4,183,9.9 B,Liu,Yongxing,Liu Yongxing,01-06-1948,74,Male,China,China,Shanghai,Service,['Service'],East Hope Group,Chairman,TRUE,Decreased
2023,4,184,9.8 B,Adani,Vinod,Vinod Adani,10-01-1949,74,Male,Cyprus,United Arab Emirates,Dubai,Diversified,['Diversified'],,,TRUE,
2023,4,184,9.8 B,Puech,Nicolas,Nicolas Puech,29-01-1943,80,Male,France,Switzerland,Martigny,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2023,4,184,9.8 B,Saadé,Jacques,"Jacques Saadé, Jr.",10-08-1971,51,Male,France,France,Marseille,Logistics,['Logistics'],,,FALSE,
2023,4,184,9.8 B,Saadé,Rodolphe,Rodolphe Saadé,03-03-1970,53,Male,France,France,Marseille,Logistics,['Logistics'],CMA CGM,Chairman and CEO,FALSE,
2023,4,184,9.8 B,Saadé Zeenny,Tanya,Tanya Saadé Zeenny,01-02-1968,55,Female,France,France,Marseille,Logistics,['Logistics'],,,FALSE,
2023,4,184,9.8 B,Schorling,Melker,Melker Schorling & family,15-05-1947,75,Male,Sweden,Sweden,Stockholm,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,190,9.7 B,Guriev & family,Andrei,Andrei Guriev & family,24-03-1960,63,Male,Russia,Russia,Moscow,Manufacturing,['Manufacturing'],,,TRUE,Increased
2023,4,190,9.7 B,Kim,Michael,Michael Kim,01-10-1963,59,Male,United States,South Korea,Seoul,Finance & Investments,['Finance & Investments'],MBK Partners,,TRUE,Increased
2023,4,190,9.7 B,Lei,Jun,Lei Jun,16-12-1969,53,Male,China,China,Beijing,Technology,['Technology'],Xiaomi,Founder and CEO,TRUE,Decreased
2023,4,190,9.7 B,Loh,Friedhelm,Friedhelm Loh,15-08-1946,76,Male,Germany,Germany,Haiger,Manufacturing,['Manufacturing'],,,FALSE,Increased
2023,4,190,9.7 B,Sun,Piaoyang,Sun Piaoyang,01-09-1958,64,Male,China,China,Lianyungang,Healthcare,['Healthcare'],,,TRUE,Decreased
2023,4,195,9.6 B,Cohen,Rick,Rick Cohen & family,25-07-1952,70,Male,United States,United States,Keene,Technology,['Technology'],C&S Wholesale Grocers,Entrepreneur,FALSE,
2023,4,195,9.6 B,Jin,Baofang,Jin Baofang,01-09-1952,70,Male,China,China,Xingtai,Energy,['Energy'],,,TRUE,Decreased
2023,4,195,9.6 B,Luo,Liguo,Luo Liguo & family,01-03-1956,67,Male,China,China,Ningbo,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,195,9.6 B,Mars,Marijke,Marijke Mars,28-07-1964,58,Female,United States,United States,Los Angeles,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2023,4,195,9.6 B,Mars,Pamela,Pamela Mars,01-08-1960,62,Female,United States,United States,Alexandria,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2023,4,195,9.6 B,Mars,Valerie,Valerie Mars,26-01-1959,64,Female,United States,United States,New York,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2023,4,195,9.6 B,Mars,Victoria,Victoria Mars,15-12-1956,66,Female,United States,United States,Philadelphia,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2023,4,202,9.5 B,Bolloré,Vincent,Vincent Bolloré & family,01-04-1952,71,Male,France,France,Paris,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2023,4,202,9.5 B,Pattison,Jim,Jim Pattison,01-10-1928,94,Male,Canada,Canada,Vancouver,Diversified,['Diversified'],Jim Pattison Group,"Founder, Chairman and CEO",TRUE,Decreased
2023,4,204,9.4 B,Bertarelli,Ernesto,Ernesto Bertarelli,22-09-1965,57,Male,Switzerland,Switzerland,Gstaad,Healthcare,['Healthcare'],,,FALSE,Increased
2023,4,204,9.4 B,Wang,Xing,Wang Xing,18-02-1979,44,Male,China,China,Beijing,Technology,['Technology'],,,TRUE,Decreased
2023,4,206,9.3 B,Chesky,Brian,Brian Chesky,29-08-1981,41,Male,United States,United States,San Francisco,Technology,['Technology'],AirBnB,CEO and Cofounder,TRUE,Decreased
2023,4,206,9.3 B,Dyson,James,James Dyson,02-05-1947,75,Male,United Kingdom,United Kingdom,Gloucestershire,Manufacturing,['Manufacturing'],,,TRUE,Increased
2023,4,208,9.2 B,Abramovich,Roman,Roman Abramovich & family,24-10-1966,56,Male,Russia,Russia,Moscow,Diversified,['Diversified'],,,TRUE,Increased
2023,4,208,9.2 B,Ax:son Johnson,Antonia,Antonia Ax:son Johnson & family,06-09-1943,79,Female,Sweden,Sweden,Stockholm,Diversified,['Diversified'],,,FALSE,Increased
2023,4,208,9.2 B,Kretinsky,Daniel,Daniel Kretinsky,09-07-1975,47,Male,Czech Republic,Czech Republic,Prague,Energy,['Energy'],,,TRUE,Increased
2023,4,208,9.2 B,Malone,John,John Malone,07-03-1941,82,Male,United States,United States,Elizabeth,Media & Entertainment,['Media & Entertainment'],,,TRUE,Increased
2023,4,208,9.2 B,Premji,Azim,Azim Premji,24-07-1945,77,Male,India,India,Bangalore,Technology,['Technology'],Wipro Limited (ADR),Chairman,FALSE,Decreased
2023,4,208,9.2 B,Schwab,Charles,Charles Schwab,29-07-1937,85,Male,United States,United States,Woodside,Finance & Investments,['Finance & Investments'],Charles Schwab,Investor,TRUE,Decreased
2023,4,208,9.2 B,Smidt,Eric,Eric Smidt,01-01-1960,63,Male,United States,United States,Beverly Hills,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2023,4,215,9.0 B,Cheriton,David,David Cheriton,29-03-1951,72,Male,Canada,United States,Palo Alto,Technology,['Technology'],Stanford University,Professor,TRUE,Decreased
2023,4,215,9.0 B,Glasenberg,Ivan,Ivan Glasenberg,07-01-1957,66,Male,Switzerland,Switzerland,Ruschlikon,Metals & Mining,['Metals & Mining'],,,TRUE,Decreased
2023,4,215,9.0 B,Otto,Alexander,Alexander Otto,07-07-1967,55,Male,Germany,Germany,Hamburg,Real Estate,['Real Estate'],,,FALSE,Decreased
2023,4,215,9.0 B,von Mandl,Anthony,Anthony von Mandl,10-03-1950,73,Male,Canada,Canada,Vancouver,Food & Beverage,['Food & Beverage'],,,TRUE,Increased
2023,4,215,9.0 B,Wang,Liping,Wang Liping & family,24-02-1966,57,Male,China,China,Changzhou,Manufacturing,['Manufacturing'],,,TRUE,Increased
2023,4,220,8.9 B,Rausing,Finn,Finn Rausing,01-01-1955,68,Male,Sweden,United Kingdom,London,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2023,4,220,8.9 B,Rausing,Jorn,Jorn Rausing,01-01-1960,63,Male,Sweden,United Kingdom,Surrey,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2023,4,220,8.9 B,Rausing,Kirsten,Kirsten Rausing,06-06-1952,70,Female,Sweden,United Kingdom,Newmarket,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2023,4,223,8.8 B,Bakalchuk,Tatyana,Tatyana Bakalchuk,16-10-1975,47,Female,Russia,Russia,Moscow region,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2023,4,223,8.8 B,Doerr,John,John Doerr,29-06-1951,71,Male,United States,United States,Woodside,Technology,['Technology'],Kleiner Perkins,Investor,TRUE,Decreased
2023,4,223,8.8 B,Liu,Richard,Richard Liu,10-03-1974,49,Male,China,China,Beijing,Technology,['Technology'],,,TRUE,Decreased
2023,4,223,8.8 B,Moskovitz,Dustin,Dustin Moskovitz,22-05-1984,38,Male,United States,United States,San Francisco,Technology,['Technology'],Asana,Cofounder,TRUE,Decreased
2023,4,223,8.8 B,Omidyar,Pierre,Pierre Omidyar,21-06-1967,55,Male,United States,United States,Honolulu,Technology,['Technology'],eBay,Founder,TRUE,Decreased
2023,4,223,8.8 B,Pei,Zhenhua,Pei Zhenhua,01-01-1959,64,Male,China,China,Ningde,Energy,['Energy'],,,TRUE,Decreased
2023,4,223,8.8 B,Perrodo,Carrie,Carrie Perrodo & family,01-01-1951,72,Female,France,United Kingdom,London,Energy,['Energy'],,Philanthropist,FALSE,Increased
2023,4,230,8.7 B,Chen,Jianhua,Chen Jianhua,01-01-1971,52,Male,China,China,Wujiang,Manufacturing,['Manufacturing'],,,TRUE,Increased
2023,4,230,8.7 B,Otto,Michael,Michael Otto,12-04-1943,79,Male,Germany,Germany,Hamburg,Fashion & Retail,['Fashion & Retail'],,,FALSE,Decreased
2023,4,232,8.6 B,Black,Leon,Leon Black,31-07-1951,71,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,232,8.6 B,Hart,Graeme,Graeme Hart,06-06-1955,67,Male,New Zealand,New Zealand,Auckland,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,232,8.6 B,Jaipuria,Ravi,Ravi Jaipuria,28-11-1954,68,Male,India,India,Delhi,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2023,4,232,8.6 B,Plattner,Hasso,Hasso Plattner & family,21-01-1944,79,Male,Germany,Germany,Heidelberg,Technology,['Technology'],,,TRUE,Increased
2023,4,232,8.6 B,Sicupira,Carlos Alberto,Carlos Alberto Sicupira & family,01-01-1948,75,Male,Brazil,Switzerland,St. Gallen,Food & Beverage,['Food & Beverage'],,,TRUE,Increased
2023,4,232,8.6 B,Villar,Manuel,Manuel Villar,13-12-1949,73,Male,Philippines,Philippines,Manila,Real Estate,['Real Estate'],,,TRUE,Increased
2023,4,232,8.6 B,von Bechtolsheim,Andreas,Andreas von Bechtolsheim & family,30-09-1955,67,Male,Germany,United States,Palo Alto,Technology,['Technology'],Arista Networks,"Cofounder, Chief Development Officer and Chairman",TRUE,Decreased
2023,4,239,8.5 B,Coleman,Chase,"Chase Coleman, III.",21-06-1975,47,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],Tiger Global Management,Investor,TRUE,Decreased
2023,4,239,8.5 B,Kroenke,Ann Walton,Ann Walton Kroenke,18-12-1948,74,Female,United States,United States,Electra,Fashion & Retail,['Fashion & Retail'],,,FALSE,Decreased
2023,4,239,8.5 B,Li,Zhenguo,Li Zhenguo & family,01-01-1968,55,Male,China,China,Xi'an,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,242,8.4 B,Kennedy,Jim,Jim Kennedy,29-11-1947,75,Male,United States,United States,Atlanta,Media & Entertainment,['Media & Entertainment'],Cox Enterprises,Chairman Emeritus,FALSE,Increased
2023,4,242,8.4 B,Oppenheimer,Nicky,Nicky Oppenheimer & family,08-06-1945,77,Male,South Africa,South Africa,Johannesburg,Metals & Mining,['Metals & Mining'],,,FALSE,Decreased
2023,4,242,8.4 B,Parry-Okeden,Blair,Blair Parry-Okeden,21-05-1950,72,Female,United States,Australia,New South Wales,Media & Entertainment,['Media & Entertainment'],,,FALSE,Increased
2023,4,242,8.4 B,Zheng,Shuliang,Zheng Shuliang & family,01-01-1946,77,Female,China,China,Binzhou,Metals & Mining,['Metals & Mining'],,,FALSE,Decreased
2023,4,246,8.3 B,Morris,John,John Morris,19-03-1948,75,Male,United States,United States,Springfield,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2023,4,246,8.3 B,Pessina,Stefano,Stefano Pessina,04-06-1941,81,Male,Monaco,Monaco,Monte Carlo,Fashion & Retail,['Fashion & Retail'],,,FALSE,Decreased
2023,4,246,8.3 B,von Finck,Francine,Francine von Finck & family,,,Female,Germany,Switzerland,Thurgau,Finance & Investments,['Finance & Investments'],,,FALSE,Decreased
2023,4,249,8.2 B,Choi,Francis,Francis Choi,18-09-1947,75,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,TRUE,Increased
2023,4,249,8.2 B,Khan,German,German Khan,24-10-1961,61,Male,Russia,Russia,Moscow,Energy,['Energy'],,,TRUE,Increased
2023,4,249,8.2 B,Rabiu,Abdulsamad,Abdulsamad Rabiu,04-08-1960,62,Male,Nigeria,Nigeria,Lagos,Diversified,['Diversified'],,,FALSE,Increased
2023,4,249,8.2 B,Roberts,George,George Roberts,14-09-1943,79,Male,United States,United States,Atherton,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2023,4,249,8.2 B,Singh,Kushal Pal,Kushal Pal Singh,15-08-1931,91,Male,India,India,Delhi,Real Estate,['Real Estate'],,,FALSE,Decreased
2023,4,249,8.2 B,Wang,Jianlin,Wang Jianlin,01-10-1954,68,Male,China,China,Beijing,Real Estate,['Real Estate'],Dalian Wanda Group,Chairman,TRUE,Decreased
2023,4,249,8.2 B,Yang,Huiyan,Yang Huiyan & family,27-09-1981,41,Female,China,China,Foshan,Real Estate,['Real Estate'],,,FALSE,Decreased
2023,4,256,8.1 B,Dassault,Laurent,Laurent Dassault,07-07-1953,69,Male,France,France,Paris,Diversified,['Diversified'],,,FALSE,Decreased
2023,4,256,8.1 B,Dassault,Thierry,Thierry Dassault,26-03-1957,66,Male,France,France,Paris,Diversified,['Diversified'],,,FALSE,Decreased
2023,4,256,8.1 B,Fertitta,Tilman,Tilman Fertitta,25-06-1957,65,Male,United States,United States,Houston,Food & Beverage,['Food & Beverage'],Fertitta Entertainment,Chairman and CEO,TRUE,Increased
2023,4,256,8.1 B,Habert-Dassault,Marie-Hélène,Marie-Hélène Habert-Dassault,04-04-1965,58,Female,France,France,Paris,Diversified,['Diversified'],,,FALSE,Decreased
2023,4,256,8.1 B,Komarek,Karel,Karel Komarek,15-03-1969,54,Male,Czech Republic,Switzerland,Verbier,Gambling & Casinos,['Gambling & Casinos'],,,TRUE,Increased
2023,4,261,8.0 B,Blecharczyk,Nathan,Nathan Blecharczyk,11-06-1983,39,Male,United States,United States,San Francisco,Technology,['Technology'],,,TRUE,Decreased
2023,4,261,8.0 B,Fedun,Leonid,Leonid Fedun,05-04-1956,66,Male,Russia,Russia,Moscow,Energy,['Energy'],,,TRUE,Increased
2023,4,261,8.0 B,Marcus,Bernard,Bernard Marcus,12-05-1929,93,Male,United States,United States,Atlanta,Fashion & Retail,['Fashion & Retail'],The Home Depot,"Co-founder, ex chairman of the board",TRUE,Decreased
2023,4,261,8.0 B,Ryan,Patrick,Patrick Ryan,15-05-1937,85,Male,United States,United States,Winnetka,Finance & Investments,['Finance & Investments'],Ryan Specialty Group,Chairman and CEO,TRUE,Remained Even
2023,4,261,8.0 B,Smith,Robert F.,Robert F. Smith,01-12-1962,60,Male,United States,United States,Austin,Finance & Investments,['Finance & Investments'],,Investor,TRUE,Increased
2023,4,261,8.0 B,Tykac,Pavel,Pavel Tykac,15-05-1964,58,Male,Czech Republic,Czech Republic,Prague,Metals & Mining,['Metals & Mining'],,,TRUE,Increased
2023,4,261,8.0 B,Wittouck,Eric,Eric Wittouck,01-10-1946,76,Male,Belgium,Monaco,,Finance & Investments,['Finance & Investments'],,,FALSE,Decreased
2023,4,268,7.9 B,Bravo,Orlando,Orlando Bravo,23-09-1970,52,Male,United States,United States,Miami Beach,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2023,4,268,7.9 B,Ding,Shizhong,Ding Shizhong & family,01-12-1970,52,Male,China,China,Quanzhou,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2023,4,268,7.9 B,Laurie,Nancy Walton,Nancy Walton Laurie,15-05-1951,71,Female,United States,United States,Henderson,Fashion & Retail,['Fashion & Retail'],,,FALSE,Decreased
2023,4,268,7.9 B,Lee,Jay Y.,Jay Y. Lee,23-06-1968,54,Male,South Korea,South Korea,Seoul,Technology,['Technology'],,,FALSE,Decreased
2023,4,268,7.9 B,Musallam,Ramzi,Ramzi Musallam,17-09-1968,54,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2023,4,268,7.9 B,Shaw,David,David Shaw,29-03-1951,72,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],"D. E. Shaw & Co., L.P.",Founder,TRUE,Increased
2023,4,268,7.9 B,Skoch & family,Andrei,Andrei Skoch & family,30-01-1966,57,Male,Russia,Russia,Moscow,Metals & Mining,['Metals & Mining'],,,TRUE,Increased
2023,4,268,7.9 B,Stumpf,Georg,Georg Stumpf,14-09-1972,50,Male,Austria,Austria,Vienna,Diversified,['Diversified'],,,TRUE,Remained Even
2023,4,276,7.8 B,Commisso,Rocco,Rocco Commisso,25-11-1949,73,Male,United States,United States,Saddle River,Telecom,['Telecom'],,,TRUE,Increased
2023,4,276,7.8 B,Li,Shuirong,Li Shuirong,01-07-1956,66,Male,China,China,Hangzhou,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,276,7.8 B,Lin,Shu-hong,Lin Shu-hong,01-08-1928,94,Male,Taiwan,Taiwan,Taipei,Manufacturing,['Manufacturing'],,,TRUE,Increased
2023,4,276,7.8 B,Qi,Shi,Qi Shi & family,03-01-1970,53,Male,China,China,Shanghai,Technology,['Technology'],,,TRUE,Decreased
2023,4,276,7.8 B,Yao,Liangsong,Yao Liangsong,01-08-1964,58,Male,China,China,Guangzhou,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,276,7.8 B,Zhang,Congyuan,Zhang Congyuan,01-01-1948,75,Male,Taiwan,Taiwan,Taoyuan,Fashion & Retail,['Fashion & Retail'],,,TRUE,Decreased
2023,4,282,7.7 B,Besnier,Jean-Michel,Jean-Michel Besnier,05-06-1967,55,Male,France,France,Laval,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2023,4,282,7.7 B,Besnier Beauvalot,Marie,Marie Besnier Beauvalot,30-07-1980,42,Female,France,France,Laval,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2023,4,282,7.7 B,Geffen,David,David Geffen,21-02-1943,80,Male,United States,United States,Beverly Hills,Media & Entertainment,['Media & Entertainment'],DreamWorks Animation,Cofounder,TRUE,Decreased
2023,4,282,7.7 B,Li,Robin,Robin Li,17-11-1968,54,Male,China,China,Beijing,Technology,['Technology'],Baidu,Founder and CEO,TRUE,Increased
2023,4,282,7.7 B,Liu,Yonghao,Liu Yonghao & family,01-09-1951,71,Male,China,China,Chengdu,Service,['Service'],,,TRUE,Decreased
